DATABASE_ID,DRUGBANK_ID,DRUG_GROUPS,GENERIC_NAME,SMILES
DB01265,DB01265,approved; investigational,Telbivudine,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O
DB01267,DB01267,approved,Paliperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1
DB01268,DB01268,approved; investigational,Sunitinib,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C
DB01273,DB01273,approved; investigational,Varenicline,C1C2CNCC1C1=C2C=C2N=CC=NC2=C1
DB01274,DB01274,approved; investigational,Arformoterol,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1
DB01275,DB01275,approved,Hydralazine,NNC1=NN=CC2=CC=CC=C12
DB01280,DB01280,approved; investigational,Nelarabine,COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DB01283,DB01283,approved; investigational,Lumiracoxib,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1
DB01288,DB01288,approved; investigational,Fenoterol,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1
DB01289,DB01289,investigational,Glisoxepide,CC1=CC(=NO1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
DB01291,DB01291,approved,Pirbuterol,CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1
DB01295,DB01295,experimental,Bevantolol,COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1
DB01296,DB01296,approved; investigational,Glucosamine,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
DB01297,DB01297,approved,Practolol,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
DB01298,DB01298,approved,Sulfacytine,CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O
DB01299,DB01299,approved; investigational,Sulfadoxine,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC
DB01319,DB01319,approved,Fosamprenavir,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
DB01320,DB01320,approved; investigational,Fosphenytoin,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
DB01322,DB01322,approved; investigational; nutraceutical,Kava,COC1=CC(=O)OC(C1)\C=C\C1=CCCC=C1
DB01324,DB01324,approved,Polythiazide,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
DB01325,DB01325,approved,Quinethazone,CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O
DB01326,DB01326,approved; experimental,Cefamandole,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O
DB01327,DB01327,approved,Cefazolin,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O
DB01328,DB01328,approved; investigational,Cefonicid,[H][C@]12SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O
DB01329,DB01329,approved; investigational,Cefoperazone,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C(O)=O
DB01331,DB01331,approved,Cefoxitin,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@]2(NC(=O)CC1=CC=CS1)OC)C(O)=O
DB01332,DB01332,approved; withdrawn,Ceftizoxime,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
DB01333,DB01333,approved,Cefradine,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O
DB01336,DB01336,approved,Metocurine,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
DB01337,DB01337,approved,Pancuronium,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1
DB01338,DB01338,approved,Pipecuronium,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1
DB01339,DB01339,approved; investigational,Vecuronium,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1
DB01340,DB01340,approved,Cilazapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O
DB01342,DB01342,experimental,Forasartan,CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1
DB01347,DB01347,experimental,Saprisartan,CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O
DB01348,DB01348,approved,Spirapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2
DB01349,DB01349,experimental,Tasosartan,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1
DB01351,DB01351,approved; illicit,Amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
DB01352,DB01352,experimental; illicit,Aprobarbital,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O
DB01353,DB01353,approved; illicit,Butobarbital,CCCCC1(CC)C(=O)NC(=O)NC1=O
DB01354,DB01354,experimental,Heptabarbital,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1
DB01355,DB01355,experimental,Hexobarbital,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1
DB01357,DB01357,approved,Mestranol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3
DB01359,DB01359,approved; investigational,Penbutolol,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1
DB01362,DB01362,approved,Iohexol,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
DB01364,DB01364,approved,Ephedrine,CN[C@@H](C)[C@H](O)C1=CC=CC=C1
DB01365,DB01365,approved,Mephentermine,CNC(C)(C)CC1=CC=CC=C1
DB01366,DB01366,approved; investigational,Procaterol,CC[C@@H](NC(C)C)[C@@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2
DB01367,DB01367,approved,Rasagiline,C#CCN[C@@H]1CCC2=CC=CC=C12
DB01380,DB01380,approved; investigational,Cortisone acetate,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB01382,DB01382,approved; investigational,Glymidine,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1
DB01384,DB01384,experimental,Paramethasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
DB01388,DB01388,investigational; withdrawn,Mibefradil,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C
DB01392,DB01392,approved; investigational; vet_approved,Yohimbine,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
DB01393,DB01393,approved; investigational,Bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O
DB01394,DB01394,approved,Colchicine,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O
DB01395,DB01395,approved,Drospirenone,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21
DB01399,DB01399,approved,Salsalate,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O
DB01400,DB01400,approved; vet_approved,Neostigmine,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
DB01403,DB01403,approved; investigational,Methotrimeprazine,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
DB01405,DB01405,withdrawn,Temafloxacin,CC1CN(CCN1)C1=C(F)C=C2C(=O)C(=CN(C2=C1)C1=C(F)C=C(F)C=C1)C(O)=O
DB01406,DB01406,approved,Danazol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3
DB01407,DB01407,approved; investigational; vet_approved,Clenbuterol,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1
DB01408,DB01408,investigational,Bambuterol,CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)C(O)CNC(C)(C)C
DB01410,DB01410,approved; investigational,Ciclesonide,[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C
DB01411,DB01411,investigational,Pranlukast,O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NNN=N1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1
DB01412,DB01412,investigational,Theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C
DB01413,DB01413,approved; investigational,Cefepime,CO\N=C(/C(=O)N[C@@H]1C(=O)N2[C@]1([H])SCC(C[N+]1(C)CCCC1)=C2C([O-])=O)C1=CSC(N)=N1
DB01414,DB01414,experimental; vet_approved,Cefacetrile,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CC#N)C(O)=O
DB01415,DB01415,approved; investigational,Ceftibuten,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O
DB01416,DB01416,approved; vet_approved,Cefpodoxime,[H][C@]12SCC(COC)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
DB01418,DB01418,approved; investigational,Acenocoumarol,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O
DB01419,DB01419,approved,Antrafenine,FC(F)(F)C1=CC(=CC=C1)N1CCN(CCOC(=O)C2=CC=CC=C2NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F)CC1
DB01420,DB01420,approved; investigational; vet_approved; withdrawn,Testosterone propionate,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DB01421,DB01421,approved; investigational,Paromomycin,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
DB01422,DB01422,experimental,Nitroxoline,OC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O
DB01423,DB01423,experimental,Stepronin,CC(SC(=O)C1=CC=CS1)C(=O)NCC(O)=O
DB01424,DB01424,approved; withdrawn,Aminophenazone,CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
DB01425,DB01425,investigational,Alizapride,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C
DB01426,DB01426,approved; experimental,Ajmaline,[H][C@]12C[C@]34[C@H](O)C1[C@@]1([H])C[C@]([H])(N2[C@H](O)[C@H]1CC)[C@]3([H])N(C)C1=CC=CC=C41
DB01427,DB01427,approved,Amrinone,NC1=CC(=CNC1=O)C1=CC=NC=C1
DB01428,DB01428,approved; investigational,Oxybenzone,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1
DB01429,DB01429,experimental,Aprindine,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1
DB01430,DB01430,approved,Almitrine,FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1
DB01431,DB01431,experimental,Allylestrenol,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DB01433,DB01433,experimental; illicit,Methadyl acetate,CCC(OC(C)=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01434,DB01434,experimental; illicit,19-norandrostenedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DB01435,DB01435,approved; investigational,Antipyrine,CN1N(C(=O)C=C1C)C1=CC=CC=C1
DB01436,DB01436,approved; nutraceutical,Alfacalcidol,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
DB01437,DB01437,approved; illicit,Glutethimide,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1
DB01439,DB01439,experimental; illicit,3-Methylthiofentanyl,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1C)C1=CC=CC=C1
DB01440,DB01440,approved; illicit; investigational,gamma-Hydroxybutyric acid,OCCCC(O)=O
DB01441,DB01441,experimental; illicit,"5-Methoxy-N,N-diisopropyltryptamine",COC1=CC2=C(NC=C2CCN(C(C)C)C(C)C)C=C1
DB01442,DB01442,experimental; illicit,MMDA,COC1=CC(CC(C)N)=CC2=C1OCO2
DB01443,DB01443,experimental; illicit,19-Nor-5-androstenedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)CC3=CC[C@@]21[H]
DB01444,DB01444,experimental; illicit,Dimethylthiambutene,CC(C=C(C1=CC=CS1)C1=CC=CS1)N(C)C
DB01445,DB01445,experimental; illicit,Bufotenine,CN(C)CCC1=CNC2=C1C=C(O)C=C2
DB01446,DB01446,experimental; illicit,Indopan,CC(N)CC1=CNC2=CC=CC=C12
DB01447,DB01447,experimental; illicit,4-Methylaminorex,CC1N=C(N)OC1C1=CC=CC=C1
DB01450,DB01450,experimental; illicit,Dihydroetorphine,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)CCC
DB01451,DB01451,experimental; illicit,1-Androstenedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C
DB01452,DB01452,approved; illicit; investigational,Diamorphine,[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5
DB01453,DB01453,experimental; illicit,Beta-hydroxyfentanyl,CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01454,DB01454,experimental; illicit; investigational,Midomafetamine,CNC(C)CC1=CC2=C(OCO2)C=C1
DB01455,DB01455,experimental; illicit,19-Nor-5-androstenediol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](O)CC3=CC[C@@]21[H]
DB01456,DB01456,experimental; illicit,5-androstenedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2CC(=O)CC[C@]12C
DB01458,DB01458,experimental; illicit,"2,5-Dimethoxy-4-(n)-propylthiophenethylamine",CCCSC1=CC(OC)=C(CCN)C=C1OC
DB01459,DB01459,experimental; illicit; withdrawn,Bezitramide,CCC(=O)N1C(=O)N(C2CCN(CCC(C#N)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C2=CC=CC=C12
DB01460,DB01460,experimental; illicit,Diethyltryptamine,CCN(CC)CCC1=CNC2=CC=CC=C12
DB01461,DB01461,experimental; illicit,Dimenoxadol,CCOC(C(=O)OCCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01462,DB01462,experimental; illicit,Etonitazene,CCOC1=CC=C(CC2=NC3=C(C=CC(=C3)[N+]([O-])=O)N2CCN(CC)CC)C=C1
DB01463,DB01463,experimental; illicit; withdrawn,Fencamfamin,CCNC1C2CCC(C2)C1C1=CC=CC=C1
DB01464,DB01464,experimental; illicit,Furethidine,CCOC(=O)C1(CCN(CCOCC2CCCO2)CC1)C1=CC=CC=C1
DB01465,DB01465,experimental; illicit,"2,5-Dimethoxyamphetamine",COC1=CC(CC(C)N)=C(OC)C=C1
DB01466,DB01466,experimental; illicit,Ethylmorphine,[H][C@@]12OC3=C(OCC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DB01467,DB01467,experimental; illicit,"2,5-Dimethoxy-4-ethylamphetamine",CCC1=CC(OC)=C(CC(C)N)C=C1OC
DB01468,DB01468,experimental; illicit,Ethylmethylthiambutene,CCN(C)C(C)C=C(C1=CC=CS1)C1=CC=CS1
DB01469,DB01469,experimental; illicit,Acetorphine,[H][C@@]12OC3=C(OC(C)=O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@@]11C[C@]([H])([C@](C)(O)CCC)[C@]2(OC)C=C1
DB01470,DB01470,illicit,alpha-methylthiofentanyl,CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CS1)C1=CC=CC=C1
DB01471,DB01471,experimental; illicit,Bolasterone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@H](C)CC2=CC(=O)CC[C@]12C
DB01472,DB01472,experimental; illicit,4-Methoxyamphetamine,COC1=CC=C(CC(C)N)C=C1
DB01473,DB01473,experimental; illicit,Betaprodine,[H][C@@]1(C)CN(C)CC[C@]1(OC(=O)CC)C1=CC=CC=C1
DB01474,DB01474,experimental; illicit,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene",C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB01475,DB01475,experimental; illicit,Dioxaphetyl butyrate,CCOC(=O)C(CCN1CCOCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01476,DB01476,experimental; illicit,Haloxazolam,FC1=CC=CC=C1C12OCCN1CC(=O)NC1=C2C=C(Br)C=C1
DB01478,DB01478,experimental; illicit,Desmethylprodine,CCC(=O)OC1(CCN(C)CC1)C1=CC=CC=C1
DB01479,DB01479,experimental; illicit,BA-2664,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB01480,DB01480,experimental; illicit,Cyprenorphine,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@@]11C[C@]([H])(C(C)(C)O)[C@]2(OC)C=C1
DB01481,DB01481,experimental; illicit; investigational,1-Testosterone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C
DB01482,DB01482,experimental,Fenethylline,CC(CC1=CC=CC=C1)NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C
DB01483,DB01483,illicit,Barbital,CCC1(CC)C(=O)NC(=O)NC1=O
DB01484,DB01484,experimental; illicit,"4-Bromo-2,5-dimethoxyamphetamine",COC1=CC(Br)=C(OC)C=C1CC(C)N
DB01485,DB01485,experimental; illicit,4-Hydroxytestosterone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C
DB01486,DB01486,experimental; illicit,Cathine,C[C@H](N)[C@@H](O)C1=CC=CC=C1
DB01487,DB01487,experimental; illicit,Embutramide,CCC(CC)(CNC(=O)CCCO)C1=CC(OC)=CC=C1
DB01488,DB01488,experimental; illicit,Dimethyltryptamine,CN(C)CCC1=CNC2=CC=CC=C12
DB01489,DB01489,experimental; illicit,Camazepam,CN(C)C(=O)OC1N=C(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N(C)C1=O
DB01490,DB01490,experimental; illicit,Aminorex,NC1=NCC(O1)C1=CC=CC=C1
DB01491,DB01491,experimental; illicit,Dipipanone,CCC(=O)C(CC(C)N1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01493,DB01493,withdrawn,Ethylestrenol,[H][C@@]12CC[C@@](O)(CC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
DB01496,DB01496,experimental; illicit,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",FC(F)(F)C1=CC=CC=C1C1=CC=C(CC2C(=O)NC(=S)NC2=O)O1
DB01497,DB01497,illicit; vet_approved,Etorphine,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3
DB01498,DB01498,experimental; illicit,Alphamethadol,CC[C@@H](O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01499,DB01499,experimental; illicit,Alphameprodine,CC[C@H]1CN(C)CC[C@]1(OC(=O)CC)C1=CC=CC=C1
DB01500,DB01500,experimental; illicit,Oxabolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C(O)=C3CC[C@@]21[H]
DB01501,DB01501,approved; illicit,Difenoxin,OC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01502,DB01502,experimental; illicit,Diampromide,CCC(=O)N(CC(C)N(C)CCC1=CC=CC=C1)C1=CC=CC=C1
DB01503,DB01503,experimental; illicit,1-Androstenediol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)C=C[C@]12C
DB01505,DB01505,experimental; illicit,Etoxeridine,CCOC(=O)C1(CCN(CCOCCO)CC1)C1=CC=CC=C1
DB01506,DB01506,experimental; illicit,1-Phenylcyclohexylamine,NC1(CCCCC1)C1=CC=CC=C1
DB01509,DB01509,experimental; illicit,Tenamfetamine,CC(N)CC1=CC2=C(OCO2)C=C1
DB01511,DB01511,experimental; illicit,Delorazepam,ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
DB01512,DB01512,experimental; illicit,Hydromorphinol,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CC[C@@H]2O
DB01513,DB01513,experimental; illicit,"17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane",[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C
DB01514,DB01514,illicit,Furazabol,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NON=C3C[C@]12C
DB01515,DB01515,experimental; illicit,Benzoylecgonine,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(O)=O)N2C
DB01516,DB01516,experimental; illicit,"3,4,5-Trimethoxyamphetamine",COC1=CC(CC(C)N)=CC(OC)=C1OC
DB01518,DB01518,experimental; illicit,Benzethidine,CCOC(=O)C1(CCN(CCOCC2=CC=CC=C2)CC1)C1=CC=CC=C1
DB01520,DB01520,experimental; illicit; investigational,Tenocyclidine,C1CCN(CC1)C1(CCCCC1)C1=CC=CS1
DB01521,DB01521,experimental; illicit,Clostebol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(Cl)C(=O)CC[C@]12C
DB01522,DB01522,experimental; illicit,Betacetylmethadol,CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DB01523,DB01523,experimental; illicit,Clonitazene,CCN(CC)CCN1C(CC2=CC=C(Cl)C=C2)=NC2=C1C=CC(=C2)[N+]([O-])=O
DB01524,DB01524,experimental; illicit,Androstenediol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DB01525,DB01525,experimental; illicit,Ecgonine,[H][C@]12CC[C@]([H])([C@H]([C@@H](O)C1)C(O)=O)N2C
DB01526,DB01526,experimental; illicit,4-Androstenediol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C[C@@H](O)CC[C@]12C
DB01527,DB01527,experimental,Clortermine,CC(C)(N)CC1=CC=CC=C1Cl
DB01528,DB01528,experimental; illicit,"4-Methyl-2,5-dimethoxyamphetamine",COC1=CC(CC(C)N)=C(OC)C=C1C
DB01529,DB01529,experimental; illicit,Dextromoramide,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DB01530,DB01530,experimental; illicit,"5alpha-androstane-3alpha,17beta-diol",[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C
DB01531,DB01531,experimental; illicit,Desomorphine,[H][C@@]12CCC[C@@]3([H])[C@@]4([H])CC5=CC=C(O)C(O1)=C5[C@@]23CCN4C
DB01532,DB01532,illicit,α-Methylacetylfentanyl,CC(CC1=CC=CC=C1)N1CCC(CC1)N(C(C)=O)C1=CC=CC=C1
DB01533,DB01533,experimental; illicit,Diethylthiambutene,CCN(CC)C(C)C=C(C1=CC=CS1)C1=CC=CS1
DB01534,DB01534,experimental; illicit,Chlorhexadol,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl
DB01535,DB01535,illicit; investigational; vet_approved,Carfentanil,CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)OC
DB01536,DB01536,experimental; illicit,Androstenedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
